datetime,temperature(C),precipitattion(mm),windspeed(m/s),winddirection(degree),humidity(%),airpressure(hPa),irradiance(hr),radiation(MJ/m2),amountofcloud,groundtemperature(C),generation(Wh),season
4/14/2022 3:00,10,,3.3,360,86,1008.2,,,10,10.8,0,Spring
4/14/2022 4:00,10,,3.9,360,85,1008,,,10,10.7,0,Spring
4/14/2022 5:00,10.1,,3.6,360,83,1007.9,,,10,10.7,0,Spring
4/14/2022 6:00,10,0,2.5,340,83,1008.6,0,,10,10.6,0,Spring
4/14/2022 7:00,9.6,0.1,2.9,360,92,1008.7,0,,10,10.2,0.144,Spring
4/14/2022 8:00,9.5,0.1,3.5,360,93,1008.6,0,,10,10.2,4.512,Spring
4/14/2022 9:00,9,0.1,3.6,340,96,1008.8,0,,10,10.5,18.288,Spring
4/14/2022 10:00,9.8,0,3,360,93,1009.1,0,,10,11.4,16.8,Spring
4/14/2022 11:00,9,0.1,3.6,340,96,1009.1,0,,10,10.9,18.384,Spring
4/14/2022 12:00,9.5,0.1,3.3,360,95,1008.8,0,,10,11.5,32.688,Spring
4/14/2022 13:00,10.5,0,2.9,360,86,1008.3,0,,10,12.9,36.912,Spring
4/14/2022 14:00,10.4,0,3.3,360,84,1008,0,,10,12.5,36.864,Spring
4/14/2022 15:00,10.7,0,3.3,360,82,1007.5,0,,10,13.4,59.472,Spring
4/14/2022 16:00,10.3,,3.8,360,81,1007.5,0,,10,12.5,21.744,Spring
4/14/2022 17:00,9.9,,4.1,360,81,1007.8,0,,10,11.8,6.816,Spring
4/14/2022 18:00,10,,4,360,79,1008.4,0,,10,11.1,0.864,Spring
4/14/2022 19:00,9.8,,3.9,360,81,1008.3,0,,10,10.6,0,Spring
4/14/2022 20:00,9.8,,2.9,360,79,1009.6,,,10,10.3,0,Spring
4/14/2022 21:00,9.9,,3.1,340,72,1010,,,9,10.1,0,Spring
4/14/2022 22:00,10,,3,360,72,1010.2,,,7,10,0,Spring
4/14/2022 23:00,10,,3,340,73,1009.9,,,7,9.9,0,Spring
4/15/2022 0:00,9.9,,2.7,360,76,1009.8,,,9,9.8,0,Spring
4/15/2022 1:00,9.6,,2.4,340,80,1008.9,,,8,9.8,0,Spring
4/15/2022 2:00,9.9,,2.4,340,73,1008.6,,,8,9.8,0,Spring
4/15/2022 3:00,9.8,,2.6,340,76,1008.5,,,7,9.7,0,Spring
4/15/2022 4:00,9.8,,2.3,360,74,1007.9,,,8,9.6,0,Spring
4/15/2022 5:00,9.7,,2.9,360,79,1007.6,,,8,9.8,0,Spring
4/15/2022 6:00,9.8,,3.2,360,75,1007.7,0,,8,9.7,0.048,Spring
4/15/2022 7:00,10,,4.3,360,64,1008.2,0,,8,10,25.632,Spring
4/15/2022 8:00,10.5,,3.3,360,61,1008.3,0,,9,11.7,77.088,Spring
4/15/2022 9:00,11,,4.1,360,54,1008.6,0,,9,14,137.52,Spring
4/15/2022 10:00,12.8,,3.8,360,55,1008,0.9,,4,19.6,294.72,Spring
4/15/2022 11:00,12.6,,3.5,20,54,1008,0.5,,8,18.9,290.352,Spring
4/15/2022 12:00,13.5,,3.2,50,46,1007.7,0.4,,8,22.1,319.968,Spring
4/15/2022 13:00,13.9,,4,20,44,1007,0.3,,5,23.4,364.224,Spring
4/15/2022 14:00,14.2,,3.4,20,44,1006.6,1,,1,25.6,339.888,Spring
4/15/2022 15:00,13.3,,3.8,70,48,1005.6,1,,0,25.6,282.48,Spring
4/15/2022 16:00,13.2,,3.6,50,49,1004.9,1,,0,23.7,190.32,Spring
4/15/2022 17:00,12.1,,3.3,50,51,1005.1,1,,2,20.3,83.616,Spring
4/15/2022 18:00,11.1,,2.6,20,54,1005.7,1,,3,16.2,8.496,Spring
4/15/2022 19:00,9.7,,3.5,20,57,1006.2,0.4,,5,12,0,Spring
4/15/2022 20:00,9.6,,3.5,360,58,1007,,,9,11.3,0,Spring
4/15/2022 21:00,9.5,0,2.7,360,59,1008,,,10,10.6,0,Spring
4/15/2022 22:00,9.5,0,2.9,360,59,1008.3,,,8,10.2,0,Spring
4/15/2022 23:00,9.1,,2.4,340,62,1008.5,,,7,9.5,0,Spring
4/16/2022 0:00,8.7,,1.7,320,65,1008.6,,,6,9.4,0,Spring
4/16/2022 1:00,7.9,,1.9,340,65,1008.5,,,6,7.9,0,Spring
4/16/2022 2:00,7.3,,2.3,320,64,1008.1,,,5,7.3,0,Spring
4/16/2022 3:00,7.1,,1.9,340,64,1007.7,,,7,6.6,0,Spring
4/16/2022 4:00,6.7,,1.6,320,64,1007.7,,,2,5.8,0,Spring
4/16/2022 5:00,6.6,,2.1,320,62,1007.8,,,2,5.4,0,Spring
4/16/2022 6:00,6.6,,2,320,61,1008.1,0,,2,5.2,7.2,Spring
4/16/2022 7:00,7.7,,2.7,340,57,1008.3,0.8,,2,6.2,63.792,Spring
4/16/2022 8:00,9.5,,3.7,340,52,1008.8,1,,4,10.2,162.192,Spring
4/16/2022 9:00,10.7,,3.9,340,48,1009.2,1,,6,15.1,228.288,Spring
4/16/2022 10:00,12.9,,1.9,360,41,1009.3,1,,6,19.8,299.616,Spring
4/16/2022 11:00,13.8,,2.8,20,38,1009,1,,6,24.4,337.92,Spring
4/16/2022 12:00,15.1,,3.2,90,36,1008.2,1,,2,28.4,377.952,Spring
4/16/2022 13:00,15.8,,3.3,110,36,1007.4,1,,0,31,367.44,Spring
4/16/2022 14:00,15.9,,2.9,140,39,1006.5,1,,0,31.5,334.992,Spring
4/16/2022 15:00,15.8,,2.3,140,36,1006.1,1,,0,31,260.736,Spring
4/16/2022 16:00,15,,2.5,140,36,1006,1,,4,28.9,184.032,Spring
4/16/2022 17:00,14.2,,2.5,140,44,1005.7,1,,6,24.4,85.104,Spring
4/16/2022 18:00,12.9,,2.6,160,53,1005.5,1,,7,19.6,8.832,Spring
4/16/2022 19:00,12.2,,2.1,180,57,1005.6,0.3,,6,14.9,0,Spring
4/16/2022 20:00,11.8,,3.4,180,62,1006.4,,,0,12.6,0,Spring
4/16/2022 21:00,11.3,,2.4,200,63,1007.2,,,0,11.3,0,Spring
4/16/2022 22:00,10.5,,0.9,250,66,1007.4,,,6,10.2,0,Spring
4/16/2022 23:00,10.1,,0.9,230,67,1007.1,,,5,9.3,0,Spring
4/17/2022 0:00,9.2,,0.3,0,71,1007.1,,,4,8.4,0,Spring
4/17/2022 1:00,8.5,,0.3,0,71,1007.2,,,0,7.6,0,Spring
4/17/2022 2:00,8,,1.1,290,77,1006.9,,,6,7.4,0,Spring
4/17/2022 3:00,7,,0.8,290,77,1006.8,,,6,6.8,0,Spring
4/17/2022 4:00,9,,2.3,290,63,1007.1,,,7,6.6,0,Spring
4/17/2022 5:00,10.5,,1.4,320,42,1007.2,,,0,6,0,Spring
4/17/2022 6:00,7.5,,0.6,200,67,1007.6,0,,0,5.4,8.016,Spring
4/17/2022 7:00,9.5,,0.8,180,58,1008,0.8,,0,6.5,62.256,Spring
4/17/2022 8:00,13.4,,1.1,290,32,1008.2,1,,0,11.6,162.192,Spring
4/17/2022 9:00,15.8,,1.4,90,25,1008.2,1,,0,17.6,247.824,Spring
4/17/2022 10:00,17,,3.8,320,14,1008.3,1,,0,22.7,306.72,Spring
4/17/2022 11:00,19.1,,3.2,340,11,1008,1,,0,27.3,347.232,Spring
4/17/2022 12:00,20.3,,1.8,290,6,1007.4,1,,0,31.5,365.232,Spring
4/17/2022 13:00,21.1,,1.9,340,6,1006.9,1,,0,34.2,358.32,Spring
4/17/2022 14:00,21.3,,2.7,160,12,1006.3,1,,0,35,325.488,Spring
4/17/2022 15:00,21.7,,2.7,140,15,1005.9,1,,0,33.8,267.648,Spring
4/17/2022 16:00,20.5,,3.2,110,19,1005.6,1,,0,31,181.776,Spring
4/17/2022 17:00,19,,2.6,110,31,1006,1,,0,26.9,79.536,Spring
4/17/2022 18:00,17.8,,2.1,110,22,1006.1,1,,3,21.1,9.648,Spring
4/17/2022 19:00,15.8,,1.7,90,29,1006.2,0.3,,6,16.7,0,Spring
4/17/2022 20:00,13.7,,0.8,110,40,1007.3,,,0,13.7,0,Spring
4/17/2022 21:00,13.5,,0.5,90,54,1008,,,6,12.7,0,Spring
4/17/2022 22:00,12.6,,1.3,320,60,1008.3,,,8,11.8,0,Spring
4/17/2022 23:00,12.2,,1.2,320,47,1008.2,,,9,11.1,0,Spring
4/18/2022 0:00,12.4,,1.1,320,41,1008.2,,,8,10.5,0,Spring
4/18/2022 1:00,12.4,,1,340,42,1008.2,,,7,10,0,Spring
4/18/2022 2:00,12.8,,1.4,340,45,1008.1,,,9,10.2,0,Spring
4/18/2022 3:00,11.7,,1,290,42,1008,,,9,10.2,0,Spring
4/18/2022 4:00,11.6,,1.3,290,40,1007.9,,,7,9.4,0,Spring
4/18/2022 5:00,14.5,,2.1,320,26,1007.8,,,9,10.5,0,Spring
4/18/2022 6:00,13.9,,1.8,340,26,1007.3,0,,9,10.7,3.216,Spring
4/18/2022 7:00,14.4,,1.9,270,26,1007.9,0,,9,11.8,52.416,Spring
4/18/2022 8:00,16,,1.7,360,27,1007.7,0.6,,7,15.2,139.248,Spring
4/18/2022 9:00,17.5,,0.9,140,24,1007.8,0.9,,7,18.2,199.2,Spring
4/18/2022 10:00,19.6,,4,360,16,1007.7,1,,7,24.1,295.296,Spring
4/18/2022 11:00,21.3,,2.5,320,15,1007.5,1,,6,29.2,301.248,Spring
4/18/2022 12:00,22.3,,2.5,20,12,1006.9,1,,8,30.5,272.832,Spring
4/18/2022 13:00,22.7,,2.1,160,21,1006,1,,8,34.9,258.384,Spring
4/18/2022 14:00,21.2,,2.3,160,20,1005.9,0.5,,9,31.4,167.232,Spring
4/18/2022 15:00,21.8,,2,160,16,1005.6,1,,6,32.8,210.624,Spring
4/18/2022 16:00,21.2,,2.1,160,15,1005.3,1,,7,30,159.696,Spring
4/18/2022 17:00,20.8,,1.7,140,13,1005.3,1,,4,27,72.432,Spring
4/18/2022 18:00,19.2,,2.1,140,15,1005.4,1,,5,22.2,12.432,Spring
4/18/2022 19:00,17.6,,1.2,140,25,1005.8,0.4,,5,17.9,0,Spring
4/18/2022 20:00,16.2,,0.5,180,29,1006.3,,,7,15.4,0,Spring
4/18/2022 21:00,15,,1.1,340,32,1007,,,7,13.5,0,Spring
4/18/2022 22:00,14.4,,0.8,360,32,1007.3,,,8,12.8,0,Spring
4/18/2022 23:00,13.7,,0.4,0,34,1007.4,,,8,12,0,Spring
4/19/2022 0:00,14,,1.9,320,32,1007.6,,,8,11.6,0,Spring
4/19/2022 1:00,13.8,,1,320,31,1007.8,,,7,11.1,0,Spring
4/19/2022 2:00,13.9,,1.6,320,34,1007.6,,,7,10.6,0,Spring
4/19/2022 3:00,13.6,,2.2,320,35,1007.2,,,7,10.4,0,Spring
4/19/2022 4:00,13.4,,2.3,320,32,1006.6,,,8,10.2,0,Spring
4/19/2022 5:00,13.8,,2,320,26,1006.7,,,4,9.7,0,Spring
4/19/2022 6:00,13.7,,2.1,340,25,1006.9,0,,2,9.6,8.016,Spring
4/19/2022 7:00,13.1,,0,0,34,1007.4,0.6,,0,10.3,60.048,Spring
4/19/2022 8:00,16.3,,0.7,70,24,1007.9,1,,1,14.8,152.928,Spring
4/19/2022 9:00,18,,2.3,360,19,1007.9,1,,0,20.3,227.28,Spring
4/19/2022 10:00,20.1,,2.8,340,18,1007.8,1,,0,25.3,282.384,Spring
4/19/2022 11:00,22.2,,2.3,290,16,1007.6,1,,1,30.5,324.528,Spring
4/19/2022 12:00,22.7,,2.8,160,15,1007,1,,0,34.3,343.248,Spring
4/19/2022 13:00,22.7,,2.8,160,18,1006.6,1,,4,35.6,332.832,Spring
4/19/2022 14:00,21.3,,2.7,140,22,1006.2,1,,0,35.8,301.152,Spring
4/19/2022 15:00,20.1,,2.9,140,34,1005.7,1,,2,34.9,248.4,Spring
4/19/2022 16:00,19.7,,2.4,140,40,1005.3,1,,4,31.9,166.416,Spring
4/19/2022 17:00,18.9,,2.4,140,40,1005.2,1,,2,27.4,73.008,Spring
4/19/2022 18:00,18.1,,2,160,30,1005.3,1,,2,22.7,9.408,Spring
4/19/2022 19:00,16.3,,1,180,50,1005.5,0.5,,0,17.8,0,Spring
4/19/2022 20:00,15.2,,0.3,0,66,1006.1,,,0,15.2,0,Spring
4/19/2022 21:00,14.1,,0,0,76,1006.6,,,0,13.7,0,Spring
4/19/2022 22:00,13.9,,0.2,0,78,1006.9,,,0,12.6,0,Spring
4/19/2022 23:00,13.8,,1.3,340,48,1006.8,,,0,11.7,0,Spring
4/20/2022 0:00,14,,1.9,320,56,1007.1,,,0,11.2,0,Spring
4/20/2022 1:00,12.4,,1,340,50,1007.2,,,0,10.3,0,Spring
4/20/2022 2:00,12.1,,0.2,0,52,1006.9,,,0,9.5,0,Spring
4/20/2022 3:00,14.1,,1.7,340,33,1006.6,,,0,9.7,0,Spring
4/20/2022 4:00,12,,0.6,290,40,1006.4,,,0,8.9,0,Spring
4/20/2022 5:00,12.3,,0.2,0,39,1006.3,,,0,8.3,0,Spring
4/20/2022 6:00,10.9,,0.3,0,46,1006.6,0,,0,8,8.016,Spring
4/20/2022 7:00,13.4,,0.2,0,45,1007.2,0.7,,0,9.5,58.848,Spring
4/20/2022 8:00,15.2,,0.7,160,39,1007.6,1,,0,14.6,149.472,Spring
4/20/2022 9:00,19.7,,1,360,25,1007.6,1,,0,21,226.512,Spring
4/20/2022 10:00,21.2,,1.5,90,20,1007.7,1,,0,27.2,287.424,Spring
4/20/2022 11:00,23.1,,2.1,140,16,1007.2,1,,0,32.1,329.232,Spring
4/20/2022 12:00,22.8,,3.1,160,16,1006.7,1,,0,35.1,348.192,Spring
4/20/2022 13:00,22.9,,3,140,32,1005.7,1,,0,36.8,343.632,Spring
4/20/2022 14:00,22.5,,3.9,140,25,1004.5,1,,0,36.5,312.48,Spring
4/20/2022 15:00,24.1,,4.9,200,13,1003.6,1,,0,34.5,257.616,Spring
4/20/2022 16:00,24.2,,4.6,200,14,1003,1,,0,32.2,172.752,Spring
4/20/2022 17:00,22.9,,4.1,160,19,1003.1,1,,2,28.4,78.48,Spring
4/20/2022 18:00,22.2,,3.7,200,18,1003.4,1,,2,24.1,9.6,Spring
4/20/2022 19:00,20.9,,4.2,200,19,1004,0.5,,0,19.6,0,Spring
4/20/2022 20:00,19.5,,2.5,200,21,1004.6,0,,0,17,0,Spring
4/20/2022 21:00,18.7,,3.1,200,22,1005.3,,,0,15.5,0,Spring
4/20/2022 22:00,17,,1.4,200,25,1005.4,,,1,14,0,Spring
4/20/2022 23:00,15.9,,0.2,0,28,1005.3,,,0,12.6,0,Spring
4/21/2022 0:00,15.2,,1.1,20,30,1005.5,,,0,11.7,0,Spring
4/21/2022 1:00,15.8,,1.9,290,27,1005.3,,,0,11.6,0,Spring
4/21/2022 2:00,16.9,,2.6,270,24,1005,,,3,11.9,0,Spring
4/21/2022 3:00,13.5,,0.4,0,35,1004.8,,,7,11,0,Spring
4/21/2022 4:00,13.5,,0.9,360,34,1004.6,,,8,11,0,Spring
4/21/2022 5:00,13.1,,0.1,0,36,1004.4,,,8,10.4,0,Spring
4/21/2022 6:00,13.1,,0,0,43,1004.4,0,,9,11,4.656,Spring
4/21/2022 7:00,14,,0.4,0,40,1004.4,0,,9,12.8,27.744,Spring
4/21/2022 8:00,14.5,,0.5,70,42,1004.9,0,,9,14.5,43.2,Spring
4/21/2022 9:00,15.5,,0.3,0,39,1004.8,0,,9,16.5,58.896,Spring
4/21/2022 10:00,17.1,,0.8,180,36,1004.6,0,,9,18.2,50.112,Spring
4/21/2022 11:00,17.5,,1.5,180,37,1004.7,0,,10,18.5,82.992,Spring
4/21/2022 12:00,18.4,0,3.4,200,51,1004.1,0,,10,22.3,82.272,Spring
4/21/2022 13:00,16.9,0,4.1,200,61,1004.7,0,,10,18,33.264,Spring
4/21/2022 14:00,15.1,0.2,2,200,80,1003.8,0,,10,17.2,32.784,Spring
4/21/2022 15:00,14.6,0.6,1.2,270,91,1003.7,0,,10,16.3,18.096,Spring
4/21/2022 16:00,14.5,1,0.9,250,93,1002.8,0,,10,17,16.608,Spring
4/21/2022 17:00,14.4,0.4,1,200,95,1002.3,0,,10,17.1,26.352,Spring
4/21/2022 18:00,15.2,0,0.7,200,92,1001.9,0.3,,4,18.1,15.456,Spring
4/21/2022 19:00,13.6,,1.2,230,93,1001.8,0.5,,1,13.7,0,Spring
4/21/2022 20:00,13.2,,2.4,270,94,1002.3,0,,0,12.2,0,Spring
4/21/2022 21:00,12.1,,1.3,20,95,1002.8,,,0,11.3,0,Spring
4/21/2022 22:00,12.1,,1.9,270,97,1002.6,,,5,10.6,0,Spring
4/21/2022 23:00,10.9,,0.7,340,97,1002.2,,,4,10,0,Spring
4/22/2022 0:00,11.2,,1.9,250,96,1002.8,,,0,9.7,0,Spring
4/22/2022 1:00,9.9,,0.7,290,97,1002.8,,,3,8.9,0,Spring
4/22/2022 2:00,9.8,,0.6,360,97,1002.7,,,5,8.5,0,Spring
4/22/2022 3:00,10.3,,1,250,96,1002.6,,,0,8.3,0,Spring
4/22/2022 4:00,10.1,,1.9,290,97,1002.5,,,0,7.9,0,Spring
4/22/2022 5:00,9.7,,0.9,270,93,1002.2,,,0,7.7,0,Spring
4/22/2022 6:00,11,,1.4,320,94,1002.6,0,,0,7.8,10.128,Spring
4/22/2022 7:00,11,,2,340,91,1002.9,0.4,,0,9.6,64.416,Spring
4/22/2022 8:00,14.4,,0.5,90,86,1003.2,1,,0,14.2,150.48,Spring
4/22/2022 9:00,16.9,,1.1,160,66,1002.9,1,,0,19,233.424,Spring
4/22/2022 10:00,20.9,,3.8,200,37,1002.5,1,,0,22,296.304,Spring
4/22/2022 11:00,22.6,,3.4,230,34,1002.3,1,,0,27.2,331.92,Spring
4/22/2022 12:00,22.8,,5,200,34,1001.5,1,,0,30.2,350.304,Spring
4/22/2022 13:00,24.1,,4.6,200,34,1000.3,1,,0,32.7,343.248,Spring
4/22/2022 14:00,24.5,,4.6,200,36,999.4,1,,0,33.6,316.512,Spring
4/22/2022 15:00,24.5,,5.1,200,38,998.9,1,,0,32.6,254.784,Spring
4/22/2022 16:00,24.1,,5,200,38,998.4,1,,0,30.8,170.064,Spring
4/22/2022 17:00,23,,4.6,200,41,998.4,1,,0,27.4,76.272,Spring
4/22/2022 18:00,21.6,,4.8,200,46,998.8,1,,0,23.3,11.712,Spring
4/22/2022 19:00,20.5,,5.2,200,51,999.4,0.3,,5,19.9,0,Spring
4/22/2022 20:00,19.8,,5.4,230,55,999.5,0,,7,18.5,0,Spring
4/22/2022 21:00,19.3,,4.9,200,58,1000.3,,,8,17.7,0,Spring
4/22/2022 22:00,19.1,,3.5,200,60,1001,,,8,17,0,Spring
4/22/2022 23:00,18.8,,4,200,61,1000.8,,,8,16.6,0,Spring
4/23/2022 0:00,18.7,,2.4,200,62,1000.7,,,9,16.3,0,Spring
4/23/2022 1:00,18.3,,1.2,230,65,1000.6,,,10,15.7,0,Spring
4/23/2022 2:00,18.5,,2.9,200,63,1000.8,,,10,15.5,0,Spring
4/23/2022 3:00,17.3,,1.3,360,69,1001.1,,,7,15.4,0,Spring
4/23/2022 4:00,16.9,,1.7,340,73,1001.5,,,7,14.8,0,Spring
4/23/2022 5:00,16.7,,1.9,360,73,1002.3,,,7,14.3,0,Spring
4/23/2022 6:00,16.9,,2.9,360,76,1002.9,0,,7,14.5,5.952,Spring
4/23/2022 7:00,17.2,,2.6,360,76,1003.7,0,,8,15.7,50.832,Spring
4/23/2022 8:00,18.1,,3,360,71,1004.8,0.3,,7,18.4,105.504,Spring
4/23/2022 9:00,20.2,,1.4,70,60,1005.1,1,,7,22.2,132.768,Spring
4/23/2022 10:00,18.4,,3.6,90,58,1005.3,0.3,,8,22.7,173.424,Spring
4/23/2022 11:00,18.3,,2.8,70,55,1005.2,0.1,,9,24.7,229.248,Spring
4/23/2022 12:00,18.3,,3.9,90,57,1004.7,1,,8,28.6,231.504,Spring
4/23/2022 13:00,17.9,,3.5,70,58,1004.5,0.5,,9,27.1,257.664,Spring
4/23/2022 14:00,18.3,,3.6,90,47,1003.9,1,,9,29.4,240.624,Spring
4/23/2022 15:00,18.8,,3.7,70,44,1003.3,1,,7,30,179.472,Spring
4/23/2022 16:00,18.1,,3.6,90,42,1003.2,0.7,,8,25.5,101.424,Spring
4/23/2022 17:00,17.3,,2.3,90,50,1003.5,0.1,,9,22.7,34.8,Spring
4/23/2022 18:00,16.7,,0.9,70,54,1003.4,0,,9,19.8,4.032,Spring
4/23/2022 19:00,16,,0.5,70,54,1003.7,0,,10,17.4,0,Spring
4/23/2022 20:00,15.3,,0,0,59,1003.7,0,,10,16,0,Spring
4/23/2022 21:00,14.7,,0.2,0,61,1004,,,9,15,0,Spring
4/23/2022 22:00,14.7,,1.1,270,62,1003.8,,,10,14.5,0,Spring
4/23/2022 23:00,14,,0.5,360,66,1003,,,10,13.8,0,Spring
4/24/2022 0:00,13.8,,0.3,0,67,1002.9,,,7,13.2,0,Spring
4/24/2022 1:00,12.9,,0,0,72,1002.5,,,4,12.3,0,Spring
4/24/2022 2:00,12.8,,0.1,0,72,1001.9,,,10,12.3,0,Spring
4/24/2022 3:00,12.8,,1.8,290,72,1001.3,,,9,12,0,Spring
4/24/2022 4:00,12.5,,0.4,0,74,1002,,,9,11.8,0,Spring
4/24/2022 5:00,12.4,,1.5,320,73,1002.1,,,4,11.3,0,Spring
4/24/2022 6:00,12.5,,0.8,360,75,1002,0,,6,11,11.664,Spring
4/24/2022 7:00,14,,0.6,160,75,1002.2,0.4,,6,13,67.344,Spring
4/24/2022 8:00,17.1,,0.3,0,67,1002.1,1,,5,17,148.656,Spring
4/24/2022 9:00,18.8,,1,110,63,1002.2,1,,0,22,219.168,Spring
4/24/2022 10:00,21,,1.4,90,58,1001.6,1,,0,28,283.776,Spring
4/24/2022 11:00,24.2,,1.2,160,50,1001,1,,0,33.4,331.728,Spring
4/24/2022 12:00,23.9,,2.5,110,51,1000.3,1,,0,37,352.656,Spring
4/24/2022 13:00,23.7,,3,140,52,999.7,1,,0,38.4,348.288,Spring
4/24/2022 14:00,23.9,,2.8,140,53,999,1,,0,39,314.928,Spring
4/24/2022 15:00,23.6,,2.3,160,52,998.3,1,,0,37.7,257.088,Spring
4/24/2022 16:00,21.1,,2.7,140,64,998,1,,0,34.5,174.336,Spring
4/24/2022 17:00,20.2,,2,140,70,998.4,1,,0,30.5,70.704,Spring
4/24/2022 18:00,20.2,,1.1,200,71,998.6,1,,0,25.9,12.48,Spring
4/24/2022 19:00,18.2,,0.6,160,80,999.1,0.4,,0,21.2,0,Spring
4/24/2022 20:00,17.2,,0.6,180,84,999.6,0,,0,18.7,0,Spring
4/24/2022 21:00,17,,0.6,340,87,1000.6,,,0,17.4,0,Spring
4/24/2022 22:00,17.1,,0.4,0,85,1001.2,,,3,16.7,0,Spring
4/24/2022 23:00,16.5,,0,0,88,1001.2,,,0,15.9,0,Spring
4/25/2022 0:00,16.3,,0.6,360,90,1001.1,,,0,15.2,0,Spring
4/25/2022 1:00,15.7,,0.2,0,93,1001.5,,,0,14.5,0,Spring
4/25/2022 2:00,15.4,,0.2,0,91,1001.4,,,6,14.2,0,Spring
4/25/2022 3:00,17,,0.5,320,78,1001.3,,,4,14,0,Spring
4/25/2022 4:00,17,,2.8,270,81,1001.7,,,4,14.3,0,Spring
4/25/2022 5:00,16.5,,1.8,290,82,1001.8,,,0,13.4,0,Spring
4/25/2022 6:00,16.2,,0.9,320,82,1002.6,0,,3,13,13.248,Spring
4/25/2022 7:00,19.4,,1.2,20,65,1003.4,0.8,,2,15.2,64.992,Spring
4/25/2022 8:00,20.1,,0.6,160,63,1003.7,1,,1,19.2,151.584,Spring
4/25/2022 9:00,22.6,,1.3,320,53,1003.8,1,,1,24.9,234.144,Spring
4/25/2022 10:00,25,,1.2,320,38,1003.7,1,,2,31,295.2,Spring
4/25/2022 11:00,26.4,,2.5,90,24,1003.5,1,,7,35.4,317.376,Spring
4/25/2022 12:00,26.6,,3.1,90,22,1003.1,1,,7,37.3,324.672,Spring
4/25/2022 13:00,25.9,,2.3,160,35,1002.8,1,,7,38,303.84,Spring
4/25/2022 14:00,26,,2.6,160,30,1002.5,1,,8,37,176.592,Spring
4/25/2022 15:00,24.3,,2.1,140,42,1001.8,0,,9,33.3,154.368,Spring
4/25/2022 16:00,23.1,,1.8,140,49,1001.6,0,,9,30.3,77.712,Spring
4/25/2022 17:00,21.6,,1.3,110,54,1000.9,0,,9,25.9,33.936,Spring
4/25/2022 18:00,20.3,,0.4,0,65,1000.7,0,,9,24,12,Spring
4/25/2022 19:00,19.4,,0.4,0,69,1000.2,0,,10,21.1,0,Spring
4/25/2022 20:00,19,,0.1,0,70,1000.6,0,,10,19.8,0,Spring
4/25/2022 21:00,19,,0.2,0,73,1001.8,,,9,19.4,0,Spring
4/25/2022 22:00,17.8,,1.6,110,88,1000.5,,,10,18.8,0,Spring
4/25/2022 23:00,17.9,,1.2,70,90,999.5,,,10,18.7,0,Spring
4/26/2022 0:00,18.4,0,1.2,90,85,998.8,,,10,18.5,0,Spring
4/26/2022 1:00,17.3,3.3,1,50,94,997,,,10,17.6,0,Spring
4/26/2022 2:00,16,21.3,3,360,97,995.2,,,10,16.6,0,Spring
4/26/2022 3:00,16.3,18.7,0.8,90,97,995.3,,,10,17,0,Spring
4/26/2022 4:00,16.1,3.7,1.1,340,97,993.6,,,10,16.9,0,Spring
4/26/2022 5:00,16.3,1.9,0.4,0,97,993.4,,,10,17.2,0,Spring
4/26/2022 6:00,16.2,0.8,1,270,97,992.7,0,,10,17.2,0.624,Spring
4/26/2022 7:00,16.4,0,1.2,360,97,992,0,,10,17.4,10.224,Spring
4/26/2022 8:00,16.7,,0.7,180,97,992,0,,10,18.3,54.768,Spring
4/26/2022 9:00,18.5,,1.1,200,97,991.5,0,,10,21.5,85.488,Spring
4/26/2022 10:00,20.1,,2.5,200,97,991.4,0.1,,10,21.3,94.8,Spring
4/26/2022 11:00,21.8,,0.7,180,89,991.3,0,,10,24.1,95.952,Spring
4/26/2022 12:00,21.9,,0.9,160,85,991.3,0,,10,23.3,33.36,Spring
4/26/2022 13:00,21.9,0.1,1.4,180,89,991.1,0,,10,22.9,9.744,Spring
4/26/2022 14:00,17.8,1.5,0.8,90,97,991.2,0,,10,20.5,0.24,Spring
4/26/2022 15:00,18,1.1,1,160,97,991.2,0,,10,20.2,1.872,Spring
4/26/2022 16:00,17.6,0,1,20,97,991.5,0,,10,20,11.616,Spring
4/26/2022 17:00,18.1,0.2,1,340,97,992.2,0,,10,19.3,12.096,Spring
4/26/2022 18:00,18.4,0.4,0.8,320,97,992.3,0,,10,19.3,0,Spring
4/26/2022 19:00,18.6,0,0.4,0,97,992.7,0,,10,19.1,0,Spring
4/26/2022 20:00,18.5,,0.9,250,97,993.8,0,,10,18.5,0,Spring
4/26/2022 21:00,17.7,,0.9,140,97,994.8,,,9,17.9,0,Spring
4/26/2022 22:00,17.8,,1.4,290,97,995.7,,,10,17.2,0,Spring
4/26/2022 23:00,17.3,,1,230,97,995.8,,,7,16.4,0,Spring
4/27/2022 0:00,17.3,,1.1,230,97,995.9,,,0,15.9,0,Spring
4/27/2022 1:00,16.5,,0.7,230,97,996.2,,,0,15.3,0,Spring
4/27/2022 2:00,16.4,,1,50,92,996.3,,,1,14.9,0,Spring
4/27/2022 3:00,19.3,,2.6,320,66,997.3,,,4,14.6,0,Spring
4/27/2022 4:00,16.8,,2.1,360,81,998.9,,,5,14.2,0,Spring
4/27/2022 5:00,16.5,,2.4,360,81,1000.3,,,4,13.8,0,Spring
4/27/2022 6:00,15.9,,1.8,20,81,1001.4,0,,7,13.5,13.488,Spring
